Year,Month,Day of month,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,flight num,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay
1989,1,17,2,1356,1350,1622,1627,UA,224,NA,86,97,NA,-5,6,ORD,ABE,654,1,A,N,,,,
1989,1,18,3,1358,1350,1632,1627,UA,224,NA,94,97,NA,5,8,ORD,ABE,654,1,A,N,,,,
1989,1,19,4,1414,1350,1644,1627,UA,224,NA,90,97,NA,17,24,ORD,ABE,654,1,A,N,,,,
1989,1,20,5,1354,1350,1627,1627,UA,224,NA,93,97,NA,0,4,ORD,ABE,654,1,B,N,,,,
1989,1,22,7,1416,1350,1653,1627,UA,224,NA,97,97,NA,26,26,ORD,ABE,654,1,C,Y,,,,
1989,1,23,1,1359,1350,1639,1627,UA,224,NA,100,97,NA,12,9,ORD,ABE,654,1,C,Y,,,,
1989,1,24,2,1359,1350,1634,1627,UA,224,NA,95,97,NA,7,9,ORD,ABE,654,0,N,Y,,,,
1989,1,25,3,1415,1350,1718,1627,UA,224,NA,123,97,NA,51,25,ORD,ABE,654,1,A,Y,,,,
1989,1,26,4,1404,1350,1630,1627,UA,224,NA,86,97,NA,3,14,ORD,ABE,654,0,N,N,,,,
1989,1,27,5,1349,1350,1626,1627,UA,224,NA,97,97,NA,-1,-1,ORD,ABE,654,0,N,N,,,,
1989,1,28,6,1405,1350,1644,1627,UA,224,NA,99,97,NA,17,15,ORD,ABE,654,0,N,N,,,,
1989,1,29,7,1411,1350,1648,1627,UA,224,NA,97,97,NA,21,21,ORD,ABE,654,0,N,N,,,,
1989,1,30,1,1405,1350,1642,1627,UA,224,NA,97,97,NA,15,15,ORD,ABE,654,0,N,N,,,,
1989,1,31,2,1401,1350,1640,1627,UA,224,NA,99,97,NA,13,11,ORD,ABE,654,0,N,N,,,,
1989,1,1,7,1243,1000,1426,1132,UA,225,NA,163,152,NA,174,163,ORD,DEN,888,0,N,N,,,,
1989,1,2,1,1018,1000,1203,1132,UA,225,NA,165,152,NA,31,18,ORD,DEN,888,0,N,N,,,,
1989,1,3,2,1042,1000,1220,1132,UA,225,NA,158,152,NA,48,42,ORD,DEN,888,0,N,N,,,,
1989,1,4,3,1023,1000,1203,1132,UA,225,NA,160,152,NA,31,23,ORD,DEN,888,0,N,N,,,,
1989,1,5,4,1006,1000,1126,1132,UA,225,NA,140,152,NA,-6,6,ORD,DEN,888,0,N,N,,,,
1989,1,6,5,1010,1000,1150,1132,UA,225,NA,160,152,NA,18,10,ORD,DEN,888,0,N,N,,,,
1989,1,7,6,1007,1000,1150,1132,UA,225,NA,163,152,NA,18,7,ORD,DEN,888,0,N,N,,,,
1989,1,8,7,1043,1000,1211,1132,UA,225,NA,148,152,NA,39,43,ORD,DEN,888,0,N,N,,,,
1989,1,9,1,1040,1000,1208,1132,UA,225,NA,148,152,NA,36,40,ORD,DEN,888,0,N,N,,,,
1989,1,10,2,1006,1000,1157,1132,UA,225,NA,171,152,NA,25,6,ORD,DEN,888,0,N,N,,,,
1989,1,11,3,1042,1000,1316,1132,UA,225,NA,214,152,NA,104,42,ORD,DEN,888,0,N,N,,,,
1989,1,12,4,1004,1000,1141,1132,UA,225,NA,157,152,NA,9,4,ORD,DEN,888,0,N,N,,,,
1989,1,13,5,1023,1000,1134,1132,UA,225,NA,131,152,NA,2,23,ORD,DEN,888,0,N,N,,,,
1989,1,14,6,1004,1000,1138,1132,UA,225,NA,154,152,NA,6,4,ORD,DEN,888,1,A,N,,,,
1989,1,15,7,1001,1000,1139,1132,UA,225,NA,158,152,NA,7,1,ORD,DEN,888,1,A,N,,,,
1989,1,16,1,1003,1000,1123,1132,UA,225,NA,140,152,NA,-9,3,ORD,DEN,888,1,B,N,,,,
1989,1,17,2,959,1000,1129,1132,UA,225,NA,150,152,NA,-3,-1,ORD,DEN,888,1,B,N,,,,
1989,1,18,3,1007,1000,1135,1132,UA,225,NA,148,152,NA,3,7,ORD,DEN,888,1,B,Y,,,,
1989,1,19,4,1004,1000,1146,1132,UA,225,NA,162,152,NA,14,4,ORD,DEN,888,0,N,N,,,,
1989,1,20,5,1025,1000,1141,1132,UA,225,NA,136,152,NA,9,25,ORD,DEN,888,0,N,Y,,,,
1989,1,21,6,1012,1000,1132,1132,UA,225,NA,140,152,NA,0,12,ORD,DEN,888,0,N,Y,,,,
1989,1,22,7,959,1000,1121,1132,UA,225,NA,142,152,NA,-11,-1,ORD,DEN,888,0,N,N,,,,
1989,1,23,1,1005,1000,1128,1132,UA,225,NA,143,152,NA,-4,5,ORD,DEN,888,0,N,Y,,,,
1989,1,24,2,1021,1000,1234,1132,UA,225,NA,193,152,NA,62,21,ORD,DEN,888,0,N,Y,,,,
1989,1,25,3,1000,1000,1153,1132,UA,225,NA,173,152,NA,21,0,ORD,DEN,888,0,N,N,,,,
1989,1,26,4,1011,1000,1131,1132,UA,225,NA,140,152,NA,-1,11,ORD,DEN,888,0,N,N,,,,
1989,1,27,5,1017,1000,1153,1132,UA,225,NA,156,152,NA,21,17,ORD,DEN,888,0,N,N,,,,
1989,1,28,6,1140,1000,1453,1132,UA,225,NA,253,152,NA,201,100,ORD,DEN,888,1,A,N,,,,
1989,1,29,7,1002,1000,1121,1132,UA,225,NA,139,152,NA,-11,2,ORD,DEN,888,0,N,N,,,,
1989,1,30,1,1023,1000,1134,1132,UA,225,NA,131,152,NA,2,23,ORD,DEN,888,0,N,N,,,,
1989,1,31,2,958,1000,1127,1132,UA,225,NA,149,152,NA,-5,-2,ORD,DEN,888,0,N,N,,,,
1989,1,1,7,743,745,NA,856,UA,225,NA,NA,131,NA,NA,-2,PHL,ORD,678,1,B,N,,,,
1989,1,2,1,745,745,847,856,UA,225,NA,122,131,NA,-9,0,PHL,ORD,678,1,B,N,,,,
1989,1,3,2,947,745,1101,856,UA,225,NA,134,131,NA,125,122,PHL,ORD,678,1,B,N,,,,
1989,1,4,3,747,747,853,858,UA,225,NA,126,131,NA,-5,0,PHL,ORD,678,1,B,N,,,,
1989,1,5,4,757,747,905,858,UA,225,NA,128,131,NA,7,10,PHL,ORD,678,1,B,N,,,,
1989,1,6,5,745,747,903,858,UA,225,NA,138,131,NA,5,-2,PHL,ORD,678,0,N,N,,,,
1989,1,7,6,748,747,858,858,UA,225,NA,130,131,NA,0,1,PHL,ORD,678,0,N,Y,,,,
1989,1,8,7,747,747,931,858,UA,225,NA,164,131,NA,33,0,PHL,ORD,678,0,N,N,,,,
1989,1,9,1,1005,747,1126,858,UA,225,NA,141,131,NA,148,138,PHL,ORD,678,0,N,N,,,,
1989,1,10,2,745,747,902,858,UA,225,NA,137,131,NA,4,-2,PHL,ORD,678,0,N,N,,,,
1989,1,11,3,746,747,856,858,UA,225,NA,130,131,NA,-2,-1,PHL,ORD,678,1,A,N,,,,
1989,1,13,5,803,747,933,858,UA,225,NA,150,131,NA,35,16,PHL,ORD,678,1,A,N,,,,
1989,1,14,6,745,747,851,858,UA,225,NA,126,131,NA,-7,-2,PHL,ORD,678,1,A,N,,,,
1989,1,15,7,745,747,849,858,UA,225,NA,124,131,NA,-9,-2,PHL,ORD,678,0,N,Y,,,,
1989,1,16,1,746,747,847,858,UA,225,NA,121,131,NA,-11,-1,PHL,ORD,678,0,N,N,,,,
1989,1,17,2,746,747,851,858,UA,225,NA,125,131,NA,-7,-1,PHL,ORD,678,0,N,N,,,,
1989,1,18,3,748,747,852,858,UA,225,NA,124,131,NA,-6,1,PHL,ORD,678,0,N,N,,,,
1989,1,19,4,746,747,900,858,UA,225,NA,134,131,NA,2,-1,PHL,ORD,678,0,N,N,,,,
1989,1,20,5,747,747,920,858,UA,225,NA,153,131,NA,22,0,PHL,ORD,678,0,N,N,,,,
1989,1,21,6,745,747,846,858,UA,225,NA,121,131,NA,-12,-2,PHL,ORD,678,0,N,N,,,,
1989,1,22,7,746,747,838,858,UA,225,NA,112,131,NA,-20,-1,PHL,ORD,678,0,A,N,,,,
1989,1,23,1,755,747,923,858,UA,225,NA,148,131,NA,25,8,PHL,ORD,678,1,A,N,,,,
1989,1,24,2,746,747,854,858,UA,225,NA,128,131,NA,-4,-1,PHL,ORD,678,1,B,N,,,,
1989,1,25,3,746,747,856,858,UA,225,NA,130,131,NA,-2,-1,PHL,ORD,678,1,A,Y,,,,
1989,1,26,4,747,747,903,858,UA,225,NA,136,131,NA,5,0,PHL,ORD,678,1,A,Y,,,,
1989,1,27,5,758,747,900,858,UA,225,NA,122,131,NA,2,11,PHL,ORD,678,1,C,N,,,,
1989,1,28,6,746,747,842,858,UA,225,NA,116,131,NA,-16,-1,PHL,ORD,678,1,N,Y,,,,
1989,1,29,7,NA,747,NA,858,UA,225,NA,NA,131,NA,NA,NA,PHL,ORD,678,0,N,N,,,,
1989,1,30,1,832,747,945,858,UA,225,NA,133,131,NA,47,45,PHL,ORD,678,0,A,Y,,,,
1989,1,31,2,746,747,854,858,UA,225,NA,128,131,NA,-4,-1,PHL,ORD,678,1,A,N,,,,
1989,1,1,7,956,945,1258,1301,UA,226,NA,122,136,NA,-3,11,DEN,ORD,888,1,A,Y,,,,
1989,1,2,1,944,945,1244,1301,UA,226,NA,120,136,NA,-17,-1,DEN,ORD,888,1,N,N,,,,
1989,1,3,2,1003,945,1307,1301,UA,226,NA,124,136,NA,6,18,DEN,ORD,888,0,N,N,,,,
1989,1,4,3,950,945,1247,1301,UA,226,NA,117,136,NA,-14,5,DEN,ORD,888,0,N,N,,,,
1989,1,5,4,945,945,1313,1301,UA,226,NA,148,136,NA,12,0,DEN,ORD,888,0,N,N,,,,
1989,1,6,5,1042,945,1356,1301,UA,226,NA,134,136,NA,55,57,DEN,ORD,888,0,N,N,,,,
1989,1,7,6,951,945,1304,1301,UA,226,NA,133,136,NA,3,6,DEN,ORD,888,0,N,N,,,,
1989,1,8,7,954,945,1256,1301,UA,226,NA,122,136,NA,-5,9,DEN,ORD,888,0,N,N,,,,
1989,1,9,1,949,945,1254,1301,UA,226,NA,125,136,NA,-7,4,DEN,ORD,888,0,N,N,,,,
1989,1,10,2,943,945,1248,1301,UA,226,NA,125,136,NA,-13,-2,DEN,ORD,888,0,N,N,,,,
1989,1,11,3,959,945,1309,1301,UA,226,NA,130,136,NA,8,14,DEN,ORD,888,0,N,N,,,,
1989,1,12,4,945,945,1250,1301,UA,226,NA,125,136,NA,-11,0,DEN,ORD,888,0,N,N,,,,
1989,1,13,5,1000,945,1307,1301,UA,226,NA,127,136,NA,6,15,DEN,ORD,888,0,N,Y,,,,
1989,1,14,6,944,945,1257,1301,UA,226,NA,133,136,NA,-4,-1,DEN,ORD,888,0,B,N,,,,
1989,1,15,7,946,945,1309,1301,UA,226,NA,143,136,NA,8,1,DEN,ORD,888,1,C,Y,,,,
1989,1,16,1,947,945,1301,1301,UA,226,NA,134,136,NA,0,2,DEN,ORD,888,1,C,N,,,,
1989,1,17,2,944,945,1253,1301,UA,226,NA,129,136,NA,-8,-1,DEN,ORD,888,1,A,Y,,,,
1989,1,18,3,945,945,1259,1301,UA,226,NA,134,136,NA,-2,0,DEN,ORD,888,1,B,N,,,,
1989,1,19,4,945,945,1247,1301,UA,226,NA,122,136,NA,-14,0,DEN,ORD,888,1,N,Y,,,,
1989,1,20,5,1115,945,1423,1301,UA,226,NA,128,136,NA,82,90,DEN,ORD,888,0,N,N,,,,
1989,1,21,6,945,945,1317,1301,UA,226,NA,152,136,NA,16,0,DEN,ORD,888,0,N,Y,,,,
1989,1,22,7,945,945,1243,1301,UA,226,NA,118,136,NA,-18,0,DEN,ORD,888,0,N,N,,,,
1989,1,23,1,944,945,1244,1301,UA,226,NA,120,136,NA,-17,-1,DEN,ORD,888,0,N,N,,,,
1989,1,24,2,1001,945,1315,1301,UA,226,NA,134,136,NA,14,16,DEN,ORD,888,0,N,N,,,,
1989,1,25,3,945,945,1258,1301,UA,226,NA,133,136,NA,-3,0,DEN,ORD,888,0,A,N,,,,
1989,1,26,4,947,945,1258,1301,UA,226,NA,131,136,NA,-3,2,DEN,ORD,888,1,A,N,,,,
1989,1,27,5,946,945,1256,1301,UA,226,NA,130,136,NA,-5,1,DEN,ORD,888,1,A,N,,,,
1989,1,28,6,1047,945,1413,1301,UA,226,NA,146,136,NA,72,62,DEN,ORD,888,1,B,N,,,,
1989,1,29,7,945,945,1308,1301,UA,226,NA,143,136,NA,7,0,DEN,ORD,888,1,C,Y,,,,
1989,1,30,1,1005,945,1310,1301,UA,226,NA,125,136,NA,9,20,DEN,ORD,888,1,C,Y,,,,
1989,1,31,2,945,945,1310,1301,UA,226,NA,145,136,NA,9,0,DEN,ORD,888,1,N,Y,,,,
1989,1,1,7,1438,1405,1654,1614,UA,226,NA,76,69,NA,40,33,ORD,DTW,235,0,A,Y,,,,
1989,1,2,1,1406,1405,1613,1614,UA,226,NA,67,69,NA,-1,1,ORD,DTW,235,1,N,N,,,,
1989,1,3,2,1450,1405,1728,1614,UA,226,NA,98,69,NA,74,45,ORD,DTW,235,0,N,N,,,,
1989,1,4,3,1419,1405,1624,1614,UA,226,NA,65,69,NA,10,14,ORD,DTW,235,0,N,N,,,,
1989,1,5,4,1410,1405,1623,1614,UA,226,NA,73,69,NA,9,5,ORD,DTW,235,0,N,N,,,,
1989,1,7,6,1407,1405,1620,1614,UA,226,NA,73,69,NA,6,2,ORD,DTW,235,0,N,N,,,,
1989,1,8,7,1411,1405,1621,1614,UA,226,NA,70,69,NA,7,6,ORD,DTW,235,0,N,N,,,,
1989,1,9,1,1406,1405,1605,1614,UA,226,NA,59,69,NA,-9,1,ORD,DTW,235,0,N,N,,,,
1989,1,10,2,1403,1405,1600,1614,UA,226,NA,57,69,NA,-14,-2,ORD,DTW,235,0,N,N,,,,
1989,1,11,3,1404,1405,1606,1614,UA,226,NA,62,69,NA,-8,-1,ORD,DTW,235,0,N,N,,,,
1989,1,12,4,1410,1405,1613,1614,UA,226,NA,63,69,NA,-1,5,ORD,DTW,235,0,N,N,,,,
1989,1,13,5,1404,1405,1614,1614,UA,226,NA,70,69,NA,0,-1,ORD,DTW,235,0,N,N,,,,
1989,1,14,6,1415,1405,1631,1614,UA,226,NA,76,69,NA,17,10,ORD,DTW,235,0,N,N,,,,
1989,1,15,7,1407,1405,1559,1614,UA,226,NA,52,69,NA,-15,2,ORD,DTW,235,0,N,N,,,,
1989,1,16,1,1403,1405,1602,1614,UA,226,NA,59,69,NA,-12,-2,ORD,DTW,235,0,N,N,,,,
1989,1,17,2,1405,1405,1600,1614,UA,226,NA,55,69,NA,-14,0,ORD,DTW,235,0,N,N,,,,
1989,1,18,3,1417,1405,1618,1614,UA,226,NA,61,69,NA,4,12,ORD,DTW,235,0,N,N,,,,
1989,1,19,4,1403,1405,1602,1614,UA,226,NA,59,69,NA,-12,-2,ORD,DTW,235,0,N,N,,,,
1989,1,20,5,1519,1405,1716,1614,UA,226,NA,57,69,NA,62,74,ORD,DTW,235,0,N,N,,,,
1989,1,21,6,1410,1405,1602,1614,UA,226,NA,52,69,NA,-12,5,ORD,DTW,235,0,N,N,,,,
1989,1,22,7,1407,1405,1614,1614,UA,226,NA,67,69,NA,0,2,ORD,DTW,235,0,A,N,,,,
1989,1,23,1,1404,1405,1609,1614,UA,226,NA,65,69,NA,-5,-1,ORD,DTW,235,1,A,N,,,,
1989,1,24,2,1404,1405,1614,1614,UA,226,NA,70,69,NA,0,-1,ORD,DTW,235,1,B,N,,,,
1989,1,25,3,1405,1405,1650,1614,UA,226,NA,105,69,NA,36,0,ORD,DTW,235,1,B,N,,,,
1989,1,26,4,1408,1405,1610,1614,UA,226,NA,62,69,NA,-4,3,ORD,DTW,235,1,B,Y,,,,
1989,1,27,5,1405,1405,1606,1614,UA,226,NA,61,69,NA,-8,0,ORD,DTW,235,1,N,N,,,,
1989,1,28,6,1501,1405,1656,1614,UA,226,NA,55,69,NA,42,56,ORD,DTW,235,0,N,Y,,,,
1989,1,29,7,1407,1405,1609,1614,UA,226,NA,62,69,NA,-5,2,ORD,DTW,235,0,N,Y,,,,
1989,1,30,1,1405,1405,1614,1614,UA,226,NA,69,69,NA,0,0,ORD,DTW,235,0,N,N,,,,
1989,1,31,2,1404,1405,1600,1614,UA,226,NA,56,69,NA,-14,-1,ORD,DTW,235,0,N,Y,,,,
1989,1,1,7,1721,1708,1837,1822,UA,227,NA,136,134,NA,15,13,DEN,LAX,862,0,N,Y,,,,
1989,1,2,1,1717,1708,1834,1822,UA,227,NA,137,134,NA,12,9,DEN,LAX,862,0,N,N,,,,
1989,1,3,2,1717,1708,1842,1822,UA,227,NA,145,134,NA,20,9,DEN,LAX,862,0,N,N,,,,
1989,1,4,3,1725,1724,1841,1838,UA,227,NA,136,134,NA,3,1,DEN,LAX,862,0,N,N,,,,
1989,1,5,4,1729,1724,1910,1838,UA,227,NA,161,134,NA,32,5,DEN,LAX,862,0,A,N,,,,
1989,1,6,5,1724,1724,1855,1838,UA,227,NA,151,134,NA,17,0,DEN,LAX,862,1,N,N,,,,
1989,1,7,6,1722,1724,1839,1838,UA,227,NA,137,134,NA,1,-2,DEN,LAX,862,0,N,N,,,,
1989,1,8,7,1820,1724,1939,1838,UA,227,NA,139,134,NA,61,56,DEN,LAX,862,0,N,N,,,,
1989,1,9,1,1725,1724,1843,1838,UA,227,NA,138,134,NA,5,1,DEN,LAX,862,0,B,N,,,,
1989,1,10,2,1722,1724,1856,1838,UA,227,NA,154,134,NA,18,-2,DEN,LAX,862,1,B,N,,,,
1989,1,11,3,NA,1724,NA,1838,UA,227,NA,NA,134,NA,NA,NA,DEN,LAX,862,1,B,N,,,,
1989,1,12,4,2003,1724,2102,1838,UA,227,NA,119,134,NA,144,159,DEN,LAX,862,1,B,N,,,,
1989,1,13,5,1722,1724,1850,1838,UA,227,NA,148,134,NA,12,-2,DEN,LAX,862,1,B,N,,,,
1989,1,14,6,1723,1724,1845,1838,UA,227,NA,142,134,NA,7,-1,DEN,LAX,862,1,N,N,,,,
1989,1,15,7,1724,1724,1851,1838,UA,227,NA,147,134,NA,13,0,DEN,LAX,862,0,N,Y,,,,
1989,1,16,1,1723,1724,1835,1838,UA,227,NA,132,134,NA,-3,-1,DEN,LAX,862,0,N,N,,,,
1989,1,17,2,1721,1724,1848,1838,UA,227,NA,147,134,NA,10,-3,DEN,LAX,862,0,N,N,,,,
1989,1,18,3,1724,1724,1840,1838,UA,227,NA,136,134,NA,2,0,DEN,LAX,862,0,N,N,,,,
1989,1,19,4,1724,1724,1836,1838,UA,227,NA,132,134,NA,-2,0,DEN,LAX,862,0,A,N,,,,
1989,1,20,5,1725,1724,1848,1838,UA,227,NA,143,134,NA,10,1,DEN,LAX,862,1,A,N,,,,
1989,1,21,6,1723,1724,1831,1838,UA,227,NA,128,134,NA,-7,-1,DEN,LAX,862,1,A,N,,,,
1989,1,22,7,1722,1724,1845,1838,UA,227,NA,143,134,NA,7,-2,DEN,LAX,862,1,N,Y,,,,
1989,1,23,1,1723,1724,1848,1838,UA,227,NA,145,134,NA,10,-1,DEN,LAX,862,0,N,N,,,,
1989,1,24,2,1743,1724,1856,1838,UA,227,NA,133,134,NA,18,19,DEN,LAX,862,0,N,N,,,,
1989,1,25,3,1724,1724,1832,1838,UA,227,NA,128,134,NA,-6,0,DEN,LAX,862,0,N,N,,,,
1989,1,26,4,1723,1724,1823,1838,UA,227,NA,120,134,NA,-15,-1,DEN,LAX,862,0,N,N,,,,
1989,1,27,5,1727,1724,1828,1838,UA,227,NA,121,134,NA,-10,3,DEN,LAX,862,0,N,N,,,,
1989,1,28,6,1756,1724,1900,1838,UA,227,NA,124,134,NA,22,32,DEN,LAX,862,0,N,N,,,,
1989,1,29,7,1723,1724,1819,1838,UA,227,NA,116,134,NA,-19,-1,DEN,LAX,862,0,N,N,,,,
1989,1,30,1,1747,1724,1845,1838,UA,227,NA,118,134,NA,7,23,DEN,LAX,862,0,N,N,,,,
1989,1,31,2,1722,1724,1826,1838,UA,227,NA,124,134,NA,-12,-2,DEN,LAX,862,0,N,N,,,,
1989,1,1,7,1604,1550,1637,1616,UA,227,NA,93,86,NA,21,14,OMA,DEN,472,0,N,N,,,,
1989,1,2,1,1557,1550,1627,1616,UA,227,NA,90,86,NA,11,7,OMA,DEN,472,0,N,N,,,,
1989,1,3,2,1548,1550,1614,1616,UA,227,NA,86,86,NA,-2,-2,OMA,DEN,472,0,N,N,,,,
1989,1,4,3,1552,1550,1615,1616,UA,227,NA,83,86,NA,-1,2,OMA,DEN,472,0,N,N,,,,
1989,1,5,4,1549,1550,1611,1616,UA,227,NA,82,86,NA,-5,-1,OMA,DEN,472,0,N,N,,,,
1989,1,6,5,1547,1550,1618,1616,UA,227,NA,91,86,NA,2,-3,OMA,DEN,472,1,A,N,,,,
1989,1,7,6,1548,1550,1617,1616,UA,227,NA,89,86,NA,1,-2,OMA,DEN,472,1,A,N,,,,
1989,1,8,7,1556,1550,1620,1616,UA,227,NA,84,86,NA,4,6,OMA,DEN,472,1,B,N,,,,
1989,1,9,1,1555,1550,1635,1616,UA,227,NA,100,86,NA,19,5,OMA,DEN,472,1,B,N,,,,
1989,1,11,3,1737,1550,1846,1616,UA,227,NA,129,86,NA,150,107,OMA,DEN,472,1,B,Y,,,,
1989,1,12,4,1553,1550,1611,1616,UA,227,NA,78,86,NA,-5,3,OMA,DEN,472,0,N,N,,,,
1989,1,13,5,1550,1550,1608,1616,UA,227,NA,78,86,NA,-8,0,OMA,DEN,472,0,N,Y,,,,
1989,1,15,7,1551,1550,1613,1616,UA,227,NA,82,86,NA,-3,1,OMA,DEN,472,0,N,Y,,,,
1989,1,16,1,1548,1550,1609,1616,UA,227,NA,81,86,NA,-7,-2,OMA,DEN,472,0,N,N,,,,
1989,1,17,2,1547,1550,1618,1616,UA,227,NA,91,86,NA,2,-3,OMA,DEN,472,0,N,Y,,,,
1989,1,18,3,1549,1550,1612,1616,UA,227,NA,83,86,NA,-4,-1,OMA,DEN,472,0,N,Y,,,,
1989,1,19,4,1551,1550,1617,1616,UA,227,NA,86,86,NA,1,1,OMA,DEN,472,0,N,N,,,,
1989,1,20,5,1550,1550,1609,1616,UA,227,NA,79,86,NA,-7,0,OMA,DEN,472,0,N,N,,,,
1989,1,21,6,1548,1550,1607,1616,UA,227,NA,79,86,NA,-9,-2,OMA,DEN,472,0,N,N,,,,
1989,1,22,7,1549,1550,1608,1616,UA,227,NA,79,86,NA,-8,-1,OMA,DEN,472,1,A,N,,,,
1989,1,23,1,1547,1550,1611,1616,UA,227,NA,84,86,NA,-5,-3,OMA,DEN,472,0,N,N,,,,
1989,1,24,2,1609,1550,1642,1616,UA,227,NA,93,86,NA,26,19,OMA,DEN,472,0,N,N,,,,
1989,1,25,3,1548,1550,1610,1616,UA,227,NA,82,86,NA,-6,-2,OMA,DEN,472,0,N,N,,,,
1989,1,26,4,1550,1550,1607,1616,UA,227,NA,77,86,NA,-9,0,OMA,DEN,472,1,B,N,,,,
1989,1,27,5,1550,1550,1613,1616,UA,227,NA,83,86,NA,-3,0,OMA,DEN,472,1,B,N,,,,
1989,1,28,6,NA,1550,NA,1616,UA,227,NA,NA,86,NA,NA,NA,OMA,DEN,472,1,B,N,,,,
1989,1,29,7,1552,1550,1617,1616,UA,227,NA,85,86,NA,1,2,OMA,DEN,472,1,B,N,,,,
1989,1,30,1,1548,1550,1608,1616,UA,227,NA,80,86,NA,-8,-2,OMA,DEN,472,1,B,N,,,,
1989,1,31,2,1547,1550,1617,1616,UA,227,NA,90,86,NA,1,-3,OMA,DEN,472,0,N,N,,,,
1989,1,1,7,1056,1045,1400,1403,UA,228,NA,124,138,NA,-3,11,DEN,ORD,888,0,N,Y,,,,
1989,1,2,1,1052,1045,1343,1403,UA,228,NA,111,138,NA,-20,7,DEN,ORD,888,0,N,N,,,,
1989,1,5,4,1101,1045,1413,1403,UA,228,NA,132,138,NA,10,16,DEN,ORD,888,0,N,N,,,,
1989,1,6,5,NA,1045,NA,1403,UA,228,NA,NA,138,NA,NA,NA,DEN,ORD,888,0,N,N,,,,
1989,1,7,6,1046,1045,1358,1403,UA,228,NA,132,138,NA,-5,1,DEN,ORD,888,1,A,N,,,,
1989,1,8,7,1100,1045,1400,1403,UA,228,NA,120,138,NA,-3,15,DEN,ORD,888,1,A,N,,,,
1989,1,9,1,1047,1045,1350,1403,UA,228,NA,123,138,NA,-13,2,DEN,ORD,888,1,A,N,,,,
1989,1,10,2,1045,1045,1350,1403,UA,228,NA,125,138,NA,-13,0,DEN,ORD,888,0,N,Y,,,,
1989,1,11,3,1134,1045,1439,1403,UA,228,NA,125,138,NA,36,49,DEN,ORD,888,0,N,N,,,,
1989,1,13,5,1048,1045,1358,1403,UA,228,NA,130,138,NA,-5,3,DEN,ORD,888,0,N,N,,,,
1989,1,14,6,1046,1045,1349,1403,UA,228,NA,123,138,NA,-14,1,DEN,ORD,888,0,N,N,,,,
1989,1,15,7,1046,1045,1348,1403,UA,228,NA,122,138,NA,-15,1,DEN,ORD,888,0,N,N,,,,
1989,1,16,1,1044,1045,1346,1403,UA,228,NA,122,138,NA,-17,-1,DEN,ORD,888,0,N,N,,,,
1989,1,17,2,1045,1045,1349,1403,UA,228,NA,124,138,NA,-14,0,DEN,ORD,888,0,N,N,,,,
1989,1,18,3,1047,1045,1359,1403,UA,228,NA,132,138,NA,-4,2,DEN,ORD,888,0,A,N,,,,
1989,1,19,4,1043,1045,1344,1403,UA,228,NA,121,138,NA,-19,-2,DEN,ORD,888,1,A,N,,,,
1989,1,20,5,NA,1045,NA,1403,UA,228,NA,NA,138,NA,NA,NA,DEN,ORD,888,1,B,N,,,,
1989,1,21,6,1046,1045,1356,1403,UA,228,NA,130,138,NA,-7,1,DEN,ORD,888,1,A,Y,,,,
1989,1,22,7,1042,1045,1345,1403,UA,228,NA,123,138,NA,-18,-3,DEN,ORD,888,1,A,Y,,,,
1989,1,23,1,1045,1045,1351,1403,UA,228,NA,126,138,NA,-12,0,DEN,ORD,888,1,C,N,,,,
1989,1,24,2,NA,1045,NA,1403,UA,228,NA,NA,138,NA,NA,NA,DEN,ORD,888,1,N,Y,,,,
1989,1,25,3,1045,1045,1347,1403,UA,228,NA,122,138,NA,-16,0,DEN,ORD,888,0,N,N,,,,
1989,1,26,4,1048,1045,1407,1403,UA,228,NA,139,138,NA,4,3,DEN,ORD,888,0,A,Y,,,,
1989,1,27,5,1045,1045,1352,1403,UA,228,NA,127,138,NA,-11,0,DEN,ORD,888,1,A,N,,,,
1989,1,28,6,1143,1045,1513,1403,UA,228,NA,150,138,NA,70,58,DEN,ORD,888,1,A,Y,,,,
1989,1,29,7,1102,1045,1432,1403,UA,228,NA,150,138,NA,29,17,DEN,ORD,888,1,N,N,,,,
1989,1,30,1,1043,1045,1356,1403,UA,228,NA,133,138,NA,-7,-2,DEN,ORD,888,0,N,N,,,,
1989,1,31,2,1046,1045,1352,1403,UA,228,NA,126,138,NA,-11,1,DEN,ORD,888,0,N,N,,,,
1989,1,1,7,752,755,950,914,UA,229,NA,178,139,NA,36,-3,ORF,ORD,717,0,N,N,,,,
1989,1,7,6,1745,1745,1944,1942,UA,229,NA,239,237,NA,2,0,PHL,DEN,1557,0,N,N,,,,
1989,1,14,6,1744,1745,1944,1942,UA,229,NA,240,237,NA,2,-1,PHL,DEN,1557,0,N,N,,,,
1989,1,28,6,NA,1745,NA,1942,UA,229,NA,NA,237,NA,NA,NA,PHL,DEN,1557,0,N,N,,,,
1989,1,1,7,2102,2030,5,2326,UA,230,NA,123,116,NA,39,32,ORD,EWR,719,0,N,N,,,,
